,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
27820,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-10,19973,62126,1852
27821,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-11,22278,62813,1855
27822,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-12,16528,63310,1860
27823,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-13,12096,63983,1867
27824,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-14,19401,64596,1871
27825,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-15,23714,65021,1875
27826,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-16,23865,65626,1878
27827,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-17,21699,66396,1888
27828,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-18,22108,67176,1894
27829,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-19,16171,68025,1899
27830,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-20,11094,68577,1912
27831,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-21,19878,69200,1920
27832,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-22,23821,69663,1925
27833,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-23,22777,70465,1928
27834,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-24,21342,71156,1931
27835,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-25,24244,72055,1936
27836,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-26,17229,72939,1944
27837,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-27,11412,73604,1953
27838,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-28,20249,74029,1957
27839,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-29,26551,74717,1963
27840,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-09-30,26310,75542,1971
27841,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-01,24530,76396,1977
27842,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-02,24698,77284,1983
27843,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-03,17593,78247,1995
27844,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-04,11886,79151,2005
27845,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-05,11788,79885,2018
27846,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-06,23191,80312,2032
27847,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-07,29274,81256,2040
27848,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-08,27746,82534,2050
27849,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-09,28948,83928,2062
27850,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-10,21089,85574,2067
27851,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-11,13459,86664,2080
27852,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-12,23343,87913,2094
27853,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-13,31413,89121,2110
27854,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-14,32134,91193,2117
27855,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-15,31146,93294,2128
27856,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-16,32581,95902,2149
27857,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-17,23723,98055,2162
27858,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-18,15106,99911,2181
27859,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-19,26730,101860,2198
27860,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-20,34013,103736,2213
27861,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-21,34052,106271,2229
27862,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-22,32865,109541,2245
27863,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-23,33704,112440,2276
27864,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-24,25879,116109,2297
27865,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-25,17454,118686,2316
27866,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-26,28250,121133,2343
27867,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-27,36108,124432,2371
27868,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-28,36609,128392,2395
27869,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-29,37231,132616,2428
27870,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-30,38671,137272,2468
27871,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-10-31,31628,141279,2507
27872,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-01,22620,144341,2544
27873,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-02,30450,146847,2590
27874,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-03,41437,149443,2635
27875,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-04,41800,156940,2694
27876,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-05,42026,161350,2740
27877,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-06,42587,166900,2792
27878,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-07,33486,173540,2848
27879,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-08,22131,179324,2896
27880,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-09,33352,183420,2959
27881,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-10,41083,187237,3021
27882,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-11,43837,192172,3103
27883,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-12,44419,198011,3181
27884,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-13,49615,204664,3250
27885,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-14,33856,211266,3305
27886,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-15,23117,217301,3381
27887,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-16,37497,225672,3472
27888,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-17,45300,230124,3553
27889,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-18,48953,236015,3632
27890,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-19,47606,243009,3701
27891,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-20,46623,249498,3762
27892,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-21,34874,255970,3824
27893,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-22,26140,260758,3897
27894,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-23,33829,264802,3971
27895,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-24,47405,268721,4056
27896,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-25,46807,274011,4127
27897,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-26,44836,280394,4209
27898,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-27,45135,285838,4276
27899,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-28,31744,290706,4363
27900,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-29,16934,294799,4427
27901,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-11-30,32283,298061,4505
27902,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-01,24136,300462,4577
27903,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-02,37280,303846,4645
27904,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-03,43824,307618,4724
27905,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-04,43430,312553,4803
27906,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-05,27914,318640,4876
27907,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-06,15772,322474,4963
27908,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-07,34966,325071,5041
27909,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-08,26091,327976,5122
27910,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-09,34405,332073,5192
27911,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-10,41851,335207,5278
27912,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-11,39389,340287,5373
27913,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-12,27907,344700,5461
27914,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-13,17392,348744,5559
27915,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-14,32708,350938,5649
27916,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-15,41983,353576,5733
27917,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-16,42225,358296,5815
27918,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-17,42711,362616,5902
27919,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-18,43525,366952,5977
27920,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-19,31664,370787,6063
27921,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-20,18383,374121,6134
27922,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-21,40576,376220,6191
27923,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-22,53178,378656,6254
27924,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-23,59267,383258,6343
27925,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-24,33645,387636,6413
27926,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-25,8804,391782,6478
27927,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-26,19922,392996,6556
27928,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-27,17441,394573,6619
27929,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-28,34088,396666,6677
27930,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-29,44884,400002,6751
27931,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-30,44546,406051,6830
27932,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2020-12-31,36734,413678,6906
27933,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-01,13937,420629,6972
27934,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-02,32711,423870,7045
27935,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-03,20837,427254,7118
27936,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-04,45045,431623,7196
27937,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-05,55691,436579,7286
27938,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-06,55749,446606,7377
27939,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-07,54818,456533,7472
27940,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-08,56169,466709,7590
27941,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-09,43775,476187,7701
27942,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-10,24939,483689,7803
27943,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-11,47696,489293,7925
27944,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-12,58186,496552,8080
27945,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-13,58861,507108,8236
27946,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-14,59966,517806,8384
27947,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-15,62431,528469,8543
27948,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-16,50654,539416,8709
27949,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-17,31199,549801,8861
27950,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-18,53176,556503,9028
27951,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-19,72022,566958,9246
27952,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-20,75516,581605,9465
27953,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-21,70689,595149,9686
27954,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-22,76965,609136,9920
27955,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-23,63000,624469,10194
27956,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-24,38321,636190,10469
27957,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-25,55556,643113,10721
27958,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-26,74529,653878,11012
27959,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-27,71494,668951,11305
27960,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-28,69677,685383,11608
27961,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-29,68103,698583,11886
27962,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-30,51488,711018,12179
27963,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-01-31,25597,720516,12482
27964,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-01,47366,726321,12757
27965,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-02,57990,731861,13017
27966,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-03,53398,740944,13257
27967,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-04,50367,748858,13482
27968,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-05,49625,755774,13740
27969,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-06,30350,761906,13954
27970,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-07,15085,765414,14158
27971,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-08,34915,767919,14354
27972,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-09,38687,770502,14557
27973,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-10,37613,774889,14718
27974,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-11,37336,778369,14885
27975,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-12,38735,781223,15034
27976,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-13,21456,784079,15183
27977,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-14,12100,785756,15321
27978,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-15,33114,787059,15411
27979,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-16,32052,788561,15522
27980,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-17,34333,790885,15649
27981,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-18,33952,792829,15754
27982,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-19,33835,794769,15821
27983,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-20,21841,796339,15897
27984,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-21,10851,797525,15962
27985,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-22,31171,798074,16023
27986,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-23,31550,799106,16086
27987,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-24,30854,800586,16136
27988,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-25,29369,801746,16185
27989,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-26,27885,802773,16243
27990,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-27,26400,803844,16276
27991,Portugal,Europe,39.4,-8.22,15,3.39,4.43,23252.1,10293718,46,22,2021-02-28,24916,804562,16317
27992,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-02-29,23431,1,15754
27993,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-01,21946,3,15192
27994,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-02,20462,3,14629
27995,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-03,18977,7,14067
27996,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-04,17492,8,13504
27997,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-05,16008,8,12941
27998,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-06,14523,8,12379
27999,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-07,13039,8,11816
28000,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-08,11554,15,11253
28001,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-09,10070,18,10691
28002,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-10,8585,24,10128
28003,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-11,7100,262,9565
28004,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-12,5616,262,9003
28005,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-13,4131,320,8440
28006,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-14,2647,337,7878
28007,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-15,1162,401,7315
28008,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-16,425,439,6752
28009,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-17,172,439,6190
28010,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-18,326,452,5627
28011,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-19,587,460,5065
28012,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-20,456,470,4502
28013,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-21,442,481,3939
28014,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-22,499,494,3377
28015,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-23,497,501,2814
28016,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-24,177,526,2251
28017,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-25,727,537,1689
28018,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-26,1423,549,1126
28019,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-27,1164,562,564
28020,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-28,1737,590,1
28021,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-29,2295,634,1
28022,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-30,1181,693,1
28023,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-03-31,2291,781,2
28024,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-01,2476,835,2
28025,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-02,1435,949,3
28026,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-03,2153,1075,3
28027,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-04,3538,1325,3
28028,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-05,3806,1604,4
28029,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-06,2351,1832,4
28030,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-07,3710,2057,6
28031,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-08,3205,2210,6
28032,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-09,2700,2376,6
28033,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-10,2195,2512,6
28034,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-11,2412,2728,6
28035,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-12,1351,2979,7
28036,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-13,1726,3231,7
28037,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-14,1794,3428,7
28038,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-15,1862,3711,7
28039,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-16,1897,4103,7
28040,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-17,1947,4663,7
28041,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-18,1811,5008,8
28042,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-19,2399,5448,8
28043,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-20,2082,6015,9
28044,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-21,2105,6533,9
28045,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-22,3287,7141,10
28046,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-23,3445,7764,10
28047,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-24,2431,8525,10
28048,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-25,3817,9358,10
28049,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-26,2584,10287,10
28050,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-27,3420,11244,10
28051,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-28,2898,11921,10
28052,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-29,2808,12564,10
28053,Qatar,Asia,25.35,51.18,28,1.2,1.96,62088.1,2639211,31,1,2020-04-30,3085,13409,10
